run_id,source,image_name,wavelet,levels,y_thresh,c_thresh,y_quant,c_quant,chromasub,psnr_rgb,ssim_rgb,psnr_grey,ssim_grey,psnr_r,psnr_g,psnr_b,ssim_r,ssim_g,ssim_b,mae_rgb,max_abs_error,compression_ratio,bits_per_pixel,job_size_bytes,runtime_seconds,y_total_values,cb_total_values,cr_total_values,y_encoded_count,cb_encoded_count,cr_encoded_count
sweep_in_memory_IMG_5138_20260320_002413_242794_f26d2557,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.09,0.09,8,8,04:02:02,21.82755794741481,0.6022526593595544,21.906568058702824,0.5974043819660189,21.635613143619384,21.809702491188354,22.04715951568606,0.592698192863687,0.590849213014952,0.6232105722000241,11.00921682973601,242,688.5711273836191,0.03485541593180482,53123,13.819618500001525,12280812,6159354,6159354,12132,7227,7160
sweep_in_memory_IMG_5138_20260320_002413_346877_7c359cd3,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.09,0.09,8,8,04:02:00,21.785632073044376,0.6019977086189093,21.906235148356696,0.5974271532722939,21.613211379545,21.80826013090271,21.941723742410105,0.5936138252660803,0.5904005125479562,0.6219787880426916,11.076629003903516,239,921.0828695893033,0.02605675757957504,39713,13.02894920900144,12280812,3092718,3092718,12132,3860,3822
sweep_in_memory_IMG_5138_20260320_002416_050882_4c75fc9a,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.09,0.09,9,9,04:04:04,21.877896866454336,0.6029251462404567,21.907465741034557,0.5968886722015911,21.664048876813013,21.81292784284971,22.172312460475887,0.5928625235219687,0.5907966066247018,0.6251163085746997,10.909659152048166,243,461.3953758246194,0.05201706454186613,79279,15.37069779200101,12280812,12280812,12280812,12132,13757,13708
sweep_in_memory_IMG_5138_20260320_002416_558193_f218581a,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.09,0.09,9,9,04:02:00,21.789613559242873,0.6018986070418152,21.906483688254834,0.5972677429000992,21.613401855180395,21.80844560648811,21.953719489889508,0.5933323128863596,0.5901707378784145,0.6221927703606714,11.0632859577087,242,920.804631843927,0.026064631099353322,39725,12.676134707999154,12280812,3092718,3092718,12132,3866,3822
sweep_in_memory_IMG_5138_20260320_002416_831078_04c7e34e,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.09,0.09,9,9,04:02:02,21.83006923374274,0.6022581648201628,21.906671661298898,0.5968928448146611,21.637080408652306,21.80988482745182,22.053280728125188,0.5930023492209167,0.5902650540733249,0.6235070911662471,10.998939863368188,242,688.4156205890656,0.0348632894515831,53135,13.590117083000223,12280812,6159354,6159354,12132,7233,7160
sweep_in_memory_IMG_5138_20260320_002420_778966_49b6a5a2,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.09,0.09,10,10,04:04:04,21.8783052858292,0.6029619106684793,21.907782347272914,0.5968465913615286,21.66434906173841,21.813031252091623,22.17317391284587,0.592885918311859,0.5907518885199283,0.6252479251736506,10.90615226446803,242,461.3953758246194,0.05201706454186613,79279,15.149204000001191,12280812,12280812,12280812,12132,13757,13708
sweep_in_memory_IMG_5138_20260320_002421_049357_bcdc3ddb,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.09,0.09,10,10,04:02:00,21.79141710622595,0.6019297909088467,21.906717193046312,0.5972752386630071,21.613256863667303,21.80863447442819,21.95930243839655,0.5932437570248452,0.5901770218576398,0.6223685938440552,11.056111759582949,240,920.6655759985905,0.026068567859242463,39731,12.022259125002165,12280812,3092718,3092718,12132,3869,3822
sweep_in_memory_IMG_5138_20260320_002421_934211_3b8d9499,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.09,0.09,10,10,04:02:02,21.830410613238364,0.6022725800640726,21.90692831500411,0.5968283813719863,21.637247159185797,21.810146651942283,22.05389845437881,0.593022435648514,0.5902396493703582,0.6235556551733457,10.993799029063785,243,688.4156205890656,0.0348632894515831,53135,13.459361667002668,12280812,6159354,6159354,12132,7233,7160
sweep_in_memory_IMG_5138_20260320_002424_592398_e3d6589c,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.09,0.09,11,11,04:04:04,21.878277976029622,0.602939409018533,21.907762141236887,0.5968282963568352,21.66440511838889,21.813075453362558,22.172975184998045,0.5928717801475655,0.5907265457824749,0.6252199011255589,10.905666703409759,242,461.3953758246194,0.05201706454186613,79279,15.218164999998407,12280812,12280812,12280812,12132,13757,13708
sweep_in_memory_IMG_5138_20260320_002425_827233_e6991f0f,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.09,0.09,11,11,04:02:00,21.79139119488742,0.6019161032496981,21.906700024585724,0.597237386429594,21.61323199827704,21.80861748749124,21.959266154935044,0.5932532828010276,0.5901525840533375,0.622342442894729,11.05584662973986,240,920.6655759985905,0.026068567859242463,39731,12.580426250002347,12280812,3092718,3092718,12132,3869,3822
sweep_in_memory_IMG_5138_20260320_002425_939361_b6d61f36,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.09,0.09,11,11,04:02:02,21.830465782879468,0.602269503845753,21.906935172544102,0.5968198904261965,21.637186029597018,21.810224328109054,22.054057830630136,0.5930027807986051,0.5902302547755174,0.6235754759631364,10.99298791983357,243,688.4156205890656,0.0348632894515831,53135,13.706282875002216,12280812,6159354,6159354,12132,7233,7160
sweep_in_memory_IMG_5138_20260320_002428_812291_8c80cfc7,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.09,0.09,12,12,04:04:04,21.87834416501719,0.6029401624320513,21.907766832795716,0.5968092517424202,21.66441581276562,21.813078728164662,22.173172115822503,0.5928711338787387,0.5907117494948751,0.6252376039225404,10.905502890456594,241,461.3953758246194,0.05201706454186613,79279,15.461392082997918,12280812,12280812,12280812,12132,13757,13708
sweep_in_memory_IMG_5138_20260320_002429_493907_c4a3ba29,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.09,0.09,12,12,04:02:02,21.830501729116598,0.6022708870643817,21.906954222456147,0.5968035863431024,21.637269726728547,21.810223219496358,22.05408041052617,0.5930238806289929,0.5902159754066264,0.6235728051575258,10.99292463095063,242,688.4156205890656,0.0348632894515831,53135,13.43655066700012,12280812,6159354,6159354,12132,7233,7160
sweep_in_memory_IMG_5138_20260320_002429_683226_0ccd4aa5,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.09,0.09,12,12,04:02:00,21.79140335259927,0.6019217321832157,21.90669789520851,0.5972417487947167,21.613234191038334,21.808647236273803,21.95927089214272,0.5932697031360396,0.5901505413674255,0.622344952046182,11.055571740012878,239,920.6655759985905,0.026068567859242463,39731,13.11708075000206,12280812,3092718,3092718,12132,3869,3822
sweep_in_memory_IMG_5138_20260320_002432_442004_1a901690,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,4,4,04:04:04,21.23382637492214,0.5774279151905953,21.443716000278236,0.6007321640178717,21.009420420961092,21.284112201251798,21.417985291897217,0.575733963042069,0.5786597034939176,0.5778900790357991,13.514827915476891,241,470.32985740552635,0.051028937809691775,77773,15.604676791001111,12280812,12280812,12280812,11397,13739,13708
sweep_in_memory_IMG_5138_20260320_002434_572911_b8711f3c,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,4,4,04:02:00,21.190210281654693,0.5716815068780473,21.456380203550225,0.5901686083034402,21.089762500692796,21.294572391506016,21.188710786111624,0.5754685806954757,0.5618879659297141,0.5776879740089521,13.55084289856632,242,957.4893071224773,0.02506600634080793,38203,13.5183704580013,12280812,3092718,3092718,11397,3840,3822
sweep_in_memory_IMG_5138_20260320_002434_667501_59995769,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,4,4,04:02:02,21.17844133076952,0.5783727009088585,21.437482498899485,0.5999089108102408,20.980301098589223,21.283417239845615,21.278599779261885,0.575502847759249,0.5782590691579285,0.5813561858093982,13.625345396003052,247,709.7612200943012,0.03381479906777526,51537,13.879371666000225,12280812,6159354,6159354,11397,7169,7160
sweep_in_memory_IMG_5138_20260320_002438_540696_f8fc25a3,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,5,5,04:04:04,21.608962280643347,0.5949456705821891,21.671786145567356,0.6020291088175301,21.40069355713374,21.561907796210136,21.877765635580857,0.5858387776640566,0.5792083573991071,0.6197898766834036,11.881837085721635,245,470.16058919551165,0.0510473093558411,77801,16.60215262499696,12280812,12280812,12280812,11408,13742,13708
sweep_in_memory_IMG_5138_20260320_002438_589263_886ec581,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,5,5,04:02:00,21.516826475759913,0.5962878757486502,21.65911053230427,0.5905529017284408,21.34674530045684,21.54949057777866,21.660077173762872,0.5907278646986561,0.583197040172723,0.6149387223745713,11.993108018348801,242,956.9382341399607,0.02508044112706811,38225,12.745590500002436,12280812,3092718,3092718,11408,3840,3822
sweep_in_memory_IMG_5138_20260320_002438_915593_f77e6243,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,5,5,04:02:02,21.55283498166883,0.5878449977403074,21.667037233142857,0.599847489596322,21.382492571168935,21.55266271948023,21.730311867715173,0.5844672580300713,0.5834064133415554,0.5956613218492955,12.011731025036044,244,709.2932849857478,0.03383710737381372,51571,14.317880500002502,12280812,6159354,6159354,11408,7175,7160
sweep_in_memory_IMG_5138_20260320_002442_805974_e24d59b9,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,6,6,04:04:04,21.682547650258513,0.5977997260765705,21.709614201289533,0.5923532409024777,21.457366518546372,21.6141322353445,21.993496729482153,0.5931560698826274,0.5851232478082755,0.6151198605388086,11.416602721657078,243,470.1364179679969,0.05104993386243386,77805,16.859875292000652,12280812,12280812,12280812,11410,13742,13708
sweep_in_memory_IMG_5138_20260320_002442_842923_85e98c72,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,6,6,04:02:00,21.593720452935035,0.5978746615984321,21.716672593817876,0.5992645119242186,21.412970600386355,21.614138353474264,21.761098749337716,0.589729116557467,0.5891516700544686,0.6147431981833607,11.518373077111503,242,956.8381071961077,0.025083065633660872,38229,13.344141665998905,12280812,3092718,3092718,11410,3840,3822
sweep_in_memory_IMG_5138_20260320_002443_320473_d107bf57,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,6,6,04:02:02,21.62959672281851,0.5985332689081004,21.71230707637227,0.5917898645027063,21.433057150056843,21.61163795286654,21.854364633331123,0.5925781929125724,0.5847604468929832,0.6182611669187456,11.513000794131953,244,709.0458043381341,0.03384891765348114,51589,14.503557874999387,12280812,6159354,6159354,11410,7182,7160
sweep_in_memory_IMG_5138_20260320_002446_215634_f831cf5a,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,7,7,04:04:04,21.70500826859297,0.5978570215988778,21.728598039070775,0.5927513483105952,21.47824121705707,21.63094461828232,22.023927100162663,0.5866388748850633,0.5855799665452573,0.6213522233663129,11.201132015306122,242,470.10016578632843,0.051053870622323,77811,16.52822941699924,12280812,12280812,12280812,11413,13742,13708
sweep_in_memory_IMG_5138_20260320_002447_133209_0e0d5df9,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,7,7,04:02:02,21.658149762131455,0.5983564475841643,21.728105301032322,0.5939898021512432,21.457094703925694,21.628728325611043,21.90006712344877,0.5889431726186164,0.5863446507677107,0.6197815193661657,11.271968186387209,243,708.3043974982088,0.03388434849248341,51643,14.683899540999846,12280812,6159354,6159354,11413,7206,7160
sweep_in_memory_IMG_5138_20260320_002447_993677_f19fe1c7,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,7,7,04:02:00,21.61872118955923,0.5970959390431086,21.7279822903869,0.5934127675119719,21.43225244197341,21.627182769639802,21.80472451328766,0.5876051694182534,0.5850958329026821,0.6185868148083904,11.31979415994793,242,956.2377852717434,0.025098812673217435,38253,13.41322958299861,12280812,3092718,3092718,11413,3849,3822
sweep_in_memory_IMG_5138_20260320_002450_848579_500f55be,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,8,8,04:04:04,21.711969413747674,0.598364776196385,21.730881659808677,0.5926805549832311,21.483065674420647,21.633897841273814,22.037706475803382,0.5874328763135513,0.585652296230003,0.6220091560456003,11.134409785647799,243,470.10016578632843,0.051053870622323,77811,16.176041792001342,12280812,12280812,12280812,11413,13742,13708
sweep_in_memory_IMG_5138_20260320_002451_871169_2b666813,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,8,8,04:02:00,21.6228131654027,0.597381871379162,21.730068674167736,0.5927530960792755,21.43615896184222,21.629951582892954,21.81039742973531,0.588378738877604,0.584809873742024,0.6189570015178579,11.296359475824795,243,956.2377852717434,0.025098812673217435,38253,13.273503500000515,12280812,3092718,3092718,11413,3849,3822
sweep_in_memory_IMG_5138_20260320_002453_095303_12dda50d,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,8,8,04:02:02,21.664773356655893,0.5975307513674398,21.730230009197705,0.5926944308804055,21.45724137954668,21.630979982342105,21.918540785724755,0.5873535586986551,0.5852361364009899,0.6200025590026745,11.227081906257874,242,708.0576063181123,0.03389615877215084,51661,14.548414708002383,12280812,6159354,6159354,11413,7215,7160
sweep_in_memory_IMG_5138_20260320_002455_270047_2daeb5aa,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,9,9,04:04:04,21.712625952170328,0.598210455274425,21.7311520602148,0.5921732689748436,21.483636184757206,21.634441801716374,22.038584317237962,0.5874132803495765,0.5852090575445826,0.6220090279291157,11.128687240392557,243,470.10016578632843,0.051053870622323,77811,16.346979750000173,12280812,12280812,12280812,11413,13742,13708
sweep_in_memory_IMG_5138_20260320_002456_672298_e5980c14,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,9,9,04:02:00,21.626534635882596,0.5972831050415276,21.730193285917487,0.5925849065032299,21.436189830941007,21.63013747146396,21.821837273063007,0.5881039296386622,0.584569615040974,0.6191757704449465,11.283165288363287,242,955.9379067032536,0.025106686192995716,38265,13.818821707998723,12280812,3092718,3092718,11413,3855,3822
sweep_in_memory_IMG_5138_20260320_002457_588049_67624e07,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,9,9,04:02:02,21.6671122174482,0.597548142163238,21.730215489060658,0.5921618396264051,21.458581270133937,21.63108442629976,21.924380091049294,0.5876590264633857,0.584648404281601,0.6203369957447273,11.214456443907295,243,707.8931743850753,0.03390403229192912,51673,14.776115708998987,12280812,6159354,6159354,11413,7221,7160
sweep_in_memory_IMG_5138_20260320_002500_404144_492fe45f,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,10,10,04:04:04,21.713015788595275,0.598243327790582,21.731502936780345,0.5921391591086599,21.483901222902247,21.634600312652417,22.0393698747734,0.5874305484955343,0.5851655454269522,0.6221338894492592,11.12550147212949,243,470.10016578632843,0.051053870622323,77811,17.07407104199956,12280812,12280812,12280812,11413,13742,13708
sweep_in_memory_IMG_5138_20260320_002500_483084_c4dd4861,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,10,10,04:02:00,21.62829866154461,0.5973185677567622,21.730415401600872,0.5925966115832922,21.43591664406462,21.630358693505336,21.82744262404597,0.5879999910936415,0.584592315963843,0.619363396212802,11.276268932534434,243,955.7880379399545,0.025110622952884857,38271,13.34232449999763,12280812,3092718,3092718,11413,3858,3822
sweep_in_memory_IMG_5138_20260320_002500_738682_19be5112,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,10,10,04:02:02,21.667457691930046,0.5975634590723313,21.730530439336093,0.592105734181919,21.45867885713564,21.631415904094894,21.925016510351824,0.587658773730969,0.5846398918022916,0.6203917116837334,11.211870293384843,242,707.8931743850753,0.03390403229192912,51673,14.51826170899949,12280812,6159354,6159354,11413,7221,7160
sweep_in_memory_IMG_5138_20260320_002504_433512_2b7cbe8a,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,11,11,04:02:02,21.667496729960853,0.5975587386146843,21.730524850196247,0.5920956610369644,21.45864683219517,21.631482371767525,21.9251053196267,0.5876426383556829,0.584629781656954,0.6204037958314162,11.2110728534598,242,707.8931743850753,0.03390403229192912,51673,13.577161458000774,12280812,6159354,6159354,11413,7221,7160
sweep_in_memory_IMG_5138_20260320_002504_693417_3cb1c919,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,11,11,04:04:04,21.712998477843144,0.5982243004312437,21.731484773338895,0.5921183501830369,21.48394334832759,21.63465200801234,22.039209274905293,0.5874179354189899,0.5851416009365362,0.6221133649382051,11.124911204193612,243,470.10016578632843,0.051053870622323,77811,16.69574350000039,12280812,12280812,12280812,11413,13742,13708
sweep_in_memory_IMG_5138_20260320_002505_190644_711b48fd,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,11,11,04:02:00,21.62825939276884,0.5973035134819941,21.730392299121498,0.5925562692039706,21.43592418896254,21.630353795516623,21.82731615997549,0.588012510667624,0.5845641983001728,0.6193338314781853,11.275950000306192,243,955.7880379399545,0.025110622952884857,38271,13.312367875001655,12280812,3092718,3092718,11413,3858,3822
sweep_in_memory_IMG_5138_20260320_002509_689878_6f6ec632,sweep_in_memory_IMG_5138,IMG_5138.tiff,sym4,5,0.1,0.1,12,12,04:02:00,21.628286592272943,0.597308694725673,21.730417487887685,0.5925613482823527,21.435956143610863,21.630403025218815,21.827315103725038,0.5880260257538608,0.5845631504134864,0.6193369080096718,11.275679484756866,243,955.7880379399545,0.025110622952884857,38271,13.01059370800067,12280812,3092718,3092718,11413,3858,3822
